landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2016-1585,Medium,,,2021-05-03T01:13:06.673411128Z,In all versions of AppArmor mount rules are accidentally widened when compiled.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12931,Low,,,2021-05-03T01:13:06.673411128Z,ntfs_attr_find in the ntfs.ko filesystem driver in the Linux kernel 4.15.0 allows attackers to trigger a stack-based out-of-bounds write and cause a denial of service (kernel oops or panic) or possibly have unspecified other impact via a crafted ntfs filesystem.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2019-14899,Low,,,2021-05-03T01:13:06.673411128Z,"A vulnerability was discovered in Linux, FreeBSD, OpenBSD, MacOS, iOS, and Android that allows a malicious access point, or an adjacent user, to determine if a connected user is using a VPN, make positive inferences about the websites they are visiting, and determine the correct sequence and acknowledgement numbers in use, allowing the bad actor to inject data into the TCP stream. This provides everything that is needed for an attacker to hijack active connections inside the VPN tunnel."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2019-19814,Low,,,2021-05-03T01:13:06.673411128Z,"In the Linux kernel 5.0.21, mounting a crafted f2fs filesystem image can cause __remove_dirty_segment slab-out-of-bounds write access because an array is bounded by the number of dirty types (8) but the array index can exceed this."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2013-7445,Medium,,,2021-05-03T01:13:06.673411128Z,"The Direct Rendering Manager (DRM) subsystem in the Linux kernel through 4.x mishandles requests for Graphics Execution Manager (GEM) objects, which allows context-dependent attackers to cause a denial of service (memory consumption) via an application that processes graphics data, as demonstrated by JavaScript code that creates many CANVAS elements for rendering by Chrome or Firefox."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2016-8660,Medium,,,2021-05-03T01:13:06.673411128Z,"The XFS subsystem in the Linux kernel through 4.8.2 allows local users to cause a denial of service (fdatasync failure and system hang) by using the vfs syscall group in the trinity program, related to a ""page lock order bug in the XFS seek hole/data implementation."""
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-17977,Medium,,,2021-05-03T01:13:06.673411128Z,"The Linux kernel 4.14.67 mishandles certain interaction among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets, which allows local users to cause a denial of service (memory consumption and system hang) by leveraging root access to execute crafted applications, as demonstrated on CentOS 7."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2016-10723,Low,,,2021-05-03T01:13:06.673411128Z,"** DISPUTED ** An issue was discovered in the Linux kernel through 4.17.2. Since the page allocator does not yield CPU resources to the owner of the oom_lock mutex, a local unprivileged user can trivially lock up the system forever by wasting CPU resources from the page allocator (e.g., via concurrent page fault events) when the global OOM killer is invoked. NOTE: the software maintainer has not accepted certain proposed patches, in part because of a viewpoint that ""the underlying problem is non-trivial to handle."""
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2017-0537,Low,,,2021-05-03T01:13:06.673411128Z,An information disclosure vulnerability in the kernel USB gadget driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.18. Android ID: A-31614969.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2017-13693,Low,,,2021-05-03T01:13:06.673411128Z,"The acpi_ds_create_operands() function in drivers/acpi/acpica/dsutils.c in the Linux kernel through 4.12.9 does not flush the operand cache and causes a kernel stack dump, which allows local users to obtain sensitive information from kernel memory and bypass the KASLR protection mechanism (in the kernel through 4.9) via a crafted ACPI table."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-1121,Low,,,2021-05-03T01:13:06.673411128Z,"procps-ng, procps is vulnerable to a process hiding through race condition. Since the kernel's proc_pid_readdir() returns PID entries in ascending numeric order, a process occupying a high PID can use inotify events to determine when the process list is being scanned, and fork/exec to obtain a lower PID, thus avoiding enumeration. An unprivileged attacker can hide a process from procps-ng's utilities by exploiting a race condition in reading /proc/PID entries. This vulnerability affects procps and procps-ng up to version 3.3.15, newer versions might be affected also."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12928,Low,,,2021-05-03T01:13:06.673411128Z,"In the Linux kernel 4.15.0, a NULL pointer dereference was discovered in hfs_ext_read_extent in hfs.ko. This can occur during a mount of a crafted hfs filesystem."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12929,Low,,,2021-05-03T01:13:06.673411128Z,ntfs_read_locked_inode in the ntfs.ko filesystem driver in the Linux kernel 4.15.0 allows attackers to trigger a use-after-free read and possibly cause a denial of service (kernel oops or panic) via a crafted ntfs filesystem.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12930,Low,,,2021-05-03T01:13:06.673411128Z,ntfs_end_buffer_async_read in the ntfs.ko filesystem driver in the Linux kernel 4.15.0 allows attackers to trigger a stack-based out-of-bounds write and cause a denial of service (kernel oops or panic) or possibly have unspecified other impact via a crafted ntfs filesystem.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12931,Low,,,2021-05-03T01:13:06.673411128Z,ntfs_attr_find in the ntfs.ko filesystem driver in the Linux kernel 4.15.0 allows attackers to trigger a stack-based out-of-bounds write and cause a denial of service (kernel oops or panic) or possibly have unspecified other impact via a crafted ntfs filesystem.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2019-14899,Low,,,2021-05-03T01:13:06.673411128Z,"A vulnerability was discovered in Linux, FreeBSD, OpenBSD, MacOS, iOS, and Android that allows a malicious access point, or an adjacent user, to determine if a connected user is using a VPN, make positive inferences about the websites they are visiting, and determine the correct sequence and acknowledgement numbers in use, allowing the bad actor to inject data into the TCP stream. This provides everything that is needed for an attacker to hijack active connections inside the VPN tunnel."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2019-19814,Low,,,2021-05-03T01:13:06.673411128Z,"In the Linux kernel 5.0.21, mounting a crafted f2fs filesystem image can cause __remove_dirty_segment slab-out-of-bounds write access because an array is bounded by the number of dirty types (8) but the array index can exceed this."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2013-7445,Medium,,,2021-05-03T01:13:06.673411128Z,"The Direct Rendering Manager (DRM) subsystem in the Linux kernel through 4.x mishandles requests for Graphics Execution Manager (GEM) objects, which allows context-dependent attackers to cause a denial of service (memory consumption) via an application that processes graphics data, as demonstrated by JavaScript code that creates many CANVAS elements for rendering by Chrome or Firefox."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2016-8660,Medium,,,2021-05-03T01:13:06.673411128Z,"The XFS subsystem in the Linux kernel through 4.8.2 allows local users to cause a denial of service (fdatasync failure and system hang) by using the vfs syscall group in the trinity program, related to a ""page lock order bug in the XFS seek hole/data implementation."""
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-17977,Medium,,,2021-05-03T01:13:06.673411128Z,"The Linux kernel 4.14.67 mishandles certain interaction among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets, which allows local users to cause a denial of service (memory consumption and system hang) by leveraging root access to execute crafted applications, as demonstrated on CentOS 7."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2019-19814,Low,,,2021-05-03T01:13:06.673411128Z,"In the Linux kernel 5.0.21, mounting a crafted f2fs filesystem image can cause __remove_dirty_segment slab-out-of-bounds write access because an array is bounded by the number of dirty types (8) but the array index can exceed this."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2016-10723,Low,,,2021-05-03T01:13:06.673411128Z,"** DISPUTED ** An issue was discovered in the Linux kernel through 4.17.2. Since the page allocator does not yield CPU resources to the owner of the oom_lock mutex, a local unprivileged user can trivially lock up the system forever by wasting CPU resources from the page allocator (e.g., via concurrent page fault events) when the global OOM killer is invoked. NOTE: the software maintainer has not accepted certain proposed patches, in part because of a viewpoint that ""the underlying problem is non-trivial to handle."""
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2017-0537,Low,,,2021-05-03T01:13:06.673411128Z,An information disclosure vulnerability in the kernel USB gadget driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.18. Android ID: A-31614969.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2017-13693,Low,,,2021-05-03T01:13:06.673411128Z,"The acpi_ds_create_operands() function in drivers/acpi/acpica/dsutils.c in the Linux kernel through 4.12.9 does not flush the operand cache and causes a kernel stack dump, which allows local users to obtain sensitive information from kernel memory and bypass the KASLR protection mechanism (in the kernel through 4.9) via a crafted ACPI table."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-1121,Low,,,2021-05-03T01:13:06.673411128Z,"procps-ng, procps is vulnerable to a process hiding through race condition. Since the kernel's proc_pid_readdir() returns PID entries in ascending numeric order, a process occupying a high PID can use inotify events to determine when the process list is being scanned, and fork/exec to obtain a lower PID, thus avoiding enumeration. An unprivileged attacker can hide a process from procps-ng's utilities by exploiting a race condition in reading /proc/PID entries. This vulnerability affects procps and procps-ng up to version 3.3.15, newer versions might be affected also."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12928,Low,,,2021-05-03T01:13:06.673411128Z,"In the Linux kernel 4.15.0, a NULL pointer dereference was discovered in hfs_ext_read_extent in hfs.ko. This can occur during a mount of a crafted hfs filesystem."
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12929,Low,,,2021-05-03T01:13:06.673411128Z,ntfs_read_locked_inode in the ntfs.ko filesystem driver in the Linux kernel 4.15.0 allows attackers to trigger a use-after-free read and possibly cause a denial of service (kernel oops or panic) via a crafted ntfs filesystem.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12930,Low,,,2021-05-03T01:13:06.673411128Z,ntfs_end_buffer_async_read in the ntfs.ko filesystem driver in the Linux kernel 4.15.0 allows attackers to trigger a stack-based out-of-bounds write and cause a denial of service (kernel oops or panic) or possibly have unspecified other impact via a crafted ntfs filesystem.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2018-12931,Low,,,2021-05-03T01:13:06.673411128Z,ntfs_attr_find in the ntfs.ko filesystem driver in the Linux kernel 4.15.0 allows attackers to trigger a stack-based out-of-bounds write and cause a denial of service (kernel oops or panic) or possibly have unspecified other impact via a crafted ntfs filesystem.
landslide,landslide/landslide,LS_20_2_0_GA ,CVE-2019-14899,Low,,,2021-05-03T01:13:06.673411128Z,"A vulnerability was discovered in Linux, FreeBSD, OpenBSD, MacOS, iOS, and Android that allows a malicious access point, or an adjacent user, to determine if a connected user is using a VPN, make positive inferences about the websites they are visiting, and determine the correct sequence and acknowledgement numbers in use, allowing the bad actor to inject data into the TCP stream. This provides everything that is needed for an attacker to hijack active connections inside the VPN tunnel."
